Designator,Mid X,Mid Y,Layer,Rotation
R52,46.5mm,121.6mm,Top,90.0
R53,44.0mm,121.6mm,Top,90.0
R54,33.0mm,121.595mm,Top,90.0
R55,95.5mm,118.0mm,Top,90.0
R56,98.5mm,126.5mm,Top,90.0
R57,90.7mm,121.595mm,Top,90.0
R58,101.5mm,126.5mm,Top,90.0
R59,98.5mm,119.5mm,Top,90.0
R60,92.5mm,114.595mm,Top,90.0
R61,154.075001mm,22.475001mm,Top,270.0
R62,154.0mm,50.7mm,Top,270.0
R63,154.0mm,89.200001mm,Top,270.0
R64,153.925mm,111.7mm,Top,270.0
R65,151.037501mm,18.775001mm,Top,180.0
R66,150.9625mm,47.000001mm,Top,180.0
R67,150.9625mm,85.500001mm,Top,180.0
R68,150.925mm,108.0mm,Top,180.0
R69,68.795186mm,109.367996mm,Top,270.0
R70,79.5mm,113.0mm,Top,0.0
R71,101.0mm,112.5mm,Top,270.0
R72,52.0mm,107.5mm,Top,90.0
R73,62.0mm,109.0mm,Top,90.0
R74,69.5mm,107.0mm,Top,0.0
R75,64.5mm,109.0mm,Top,90.0
R76,40.725mm,80.0mm,Top,0.0
R77,76.9mm,97.0mm,Top,180.0
R78,53.8mm,98.1mm,Top,270.0
R79,76.900001mm,95.4mm,Top,180.0
R80,87.299999mm,105.050002mm,Top,0.0
R81,54.5mm,95.7mm,Top,0.0
R82,52.2mm,96.486934mm,Top,90.0
S1,68.0mm,19.0mm,Top,0.0
S2,68.0mm,12.5mm,Top,0.0
U1,62.0mm,27.5mm,Top,270.0
U2,65.0mm,97.0mm,Top,0.0
U3,117.290001mm,12.0mm,Top,270.0
U4,97.5mm,21.5mm,Top,180.0
C226,81.782447mm,78.329681mm,Top,90.0
R211,84.082447mm,78.254681mm,Top,180.0
R205,84.207447mm,74.729681mm,Top,180.0
D205,83.932447mm,71.754681mm,Top,180.0
C223,81.757447mm,67.804681mm,Top,90.0
C222,82.857447mm,67.804681mm,Top,90.0
C221,83.957447mm,67.804681mm,Top,90.0
C220,85.057447mm,67.804681mm,Top,90.0
C228,108.507447mm,79.679681mm,Top,0.0
R216,86.407447mm,78.179681mm,Top,270.0
C224,81.782447mm,74.929681mm,Top,270.0
D206,109.682447mm,69.454681mm,Top,90.0
C225,110.382447mm,75.804681mm,Top,0.0
C219,99.357447mm,67.804681mm,Top,90.0
C218,100.457447mm,67.804681mm,Top,90.0
C217,101.557447mm,67.804681mm,Top,90.0
C216,102.657447mm,67.804681mm,Top,90.0
C215,103.757447mm,67.804681mm,Top,90.0
C214,104.857447mm,67.804681mm,Top,90.0
C213,105.957447mm,67.804681mm,Top,90.0
C212,107.057447mm,67.804681mm,Top,90.0
C211,94.957447mm,67.804681mm,Top,90.0
C210,96.057447mm,67.804681mm,Top,90.0
C209,97.157447mm,67.804681mm,Top,90.0
C208,98.257447mm,67.804681mm,Top,90.0
C203,86.157447mm,67.804681mm,Top,90.0
C202,87.257447mm,67.804681mm,Top,90.0
C201,88.357447mm,67.804681mm,Top,90.0
C229,108.032447mm,74.229681mm,Top,270.0
C227,107.232447mm,77.329681mm,Top,90.0
R215,110.182447mm,73.504681mm,Top,180.0
R213,110.182447mm,74.679681mm,Top,0.0
R214,110.432447mm,78.104681mm,Top,180.0
R212,110.432447mm,76.954681mm,Top,180.0
C200,89.457447mm,67.804681mm,Top,90.0
C204,93.857447mm,67.804681mm,Top,90.0
C205,92.757447mm,67.804681mm,Top,90.0
C206,91.657447mm,67.804681mm,Top,90.0
C207,90.557447mm,67.804681mm,Top,90.0
D200,88.232447mm,71.754681mm,Top,180.0
D201,92.532447mm,71.754681mm,Top,180.0
D202,96.832447mm,71.754681mm,Top,180.0
D203,105.432447mm,71.754681mm,Top,180.0
D204,101.132447mm,71.754681mm,Top,180.0
R200,88.632447mm,74.754681mm,Top,180.0
R201,92.507447mm,74.754681mm,Top,180.0
R202,96.757447mm,74.754681mm,Top,180.0
R203,104.682447mm,74.754681mm,Top,180.0
R204,100.632447mm,74.754681mm,Top,180.0
R206,88.707447mm,78.254681mm,Top,180.0
R207,92.507447mm,78.254681mm,Top,180.0
R208,96.782447mm,78.254681mm,Top,180.0
R209,104.307447mm,78.254681mm,Top,180.0
R210,100.607447mm,78.254681mm,Top,180.0
U460,130.486855mm,9.554889mm,Top,0.0
C461,125.911855mm,10.104889mm,Top,270.0
C460,125.911855mm,7.429889mm,Top,90.0
R469,135.361855mm,12.204889mm,Top,90.0
R468,137.361855mm,11.329889mm,Top,0.0
R467,137.361855mm,6.199889mm,Top,0.0
R466,135.461855mm,8.904889mm,Top,90.0
R461,137.386855mm,12.499889mm,Top,0.0
R464,137.361855mm,7.374889mm,Top,0.0
R463,137.361855mm,8.549889mm,Top,0.0
R462,137.361855mm,10.155889mm,Top,0.0
U101,69.337501mm,49.353623mm,Top,90.0
R131,93.487501mm,55.603623mm,Top,270.0
R130,105.647501mm,30.783823mm,Top,270.0
R129,109.612501mm,28.303623mm,Top,270.0
Y101,102.687501mm,35.403623mm,Top,90.0
C116,103.212501mm,37.228623mm,Top,0.0
C115,102.212501mm,32.828623mm,Top,90.0
C124,102.912501mm,48.478623mm,Top,180.0
R121,102.187501mm,46.278623mm,Top,270.0
R106,67.637501mm,29.453623mm,Top,90.0
J101,67.937501mm,35.603623mm,Top,90.0
C129,85.487501mm,55.278623mm,Top,180.0
C128,89.037501mm,55.203623mm,Top,0.0
C125,73.762501mm,52.278623mm,Top,180.0
C121,72.962501mm,44.103623mm,Top,270.0
C118,72.987501mm,38.778623mm,Top,270.0
C110,85.012501mm,26.228623mm,Top,0.0
C109,89.362501mm,26.228623mm,Top,0.0
C108,95.887501mm,26.203623mm,Top,180.0
C117,103.187501mm,38.328623mm,Top,180.0
U107,89.662501mm,58.953623mm,Top,270.0
U109,100.937501mm,58.953623mm,Top,270.0
R115,81.912501mm,56.378623mm,Top,90.0
R118,95.387501mm,60.028623mm,Top,180.0
R126,95.687501mm,57.178623mm,Top,0.0
R111,84.362501mm,59.903623mm,Top,90.0
C123,84.737501mm,56.403623mm,Top,0.0
C135,98.187501mm,55.203623mm,Top,0.0
R105,66.462501mm,27.278623mm,Top,90.0
R104,66.462501mm,29.853623mm,Top,270.0
R103,67.437501mm,31.728623mm,Top,180.0
R114,102.912501mm,49.628623mm,Top,0.0
U111,101.162501mm,54.708623mm,Top,270.0
U108,108.112501mm,38.803623mm,Top,270.0
U106,108.062501mm,58.953623mm,Top,270.0
U104,107.987501mm,50.228623mm,Top,270.0
R117,109.637501mm,34.853623mm,Top,180.0
R125,74.712501mm,55.003623mm,Top,180.0
R113,105.737501mm,34.853623mm,Top,180.0
R112,109.537501mm,54.803623mm,Top,180.0
R110,104.787501mm,54.803623mm,Top,180.0
R109,109.662501mm,46.328623mm,Top,180.0
R108,105.787501mm,46.328623mm,Top,180.0
R107,70.687501mm,55.078623mm,Top,180.0
C126,110.612501mm,43.078623mm,Top,270.0
C120,107.162501mm,54.753623mm,Top,90.0
C112,103.712501mm,51.603623mm,Top,270.0
C104,71.812501mm,44.653623mm,Top,270.0
C137,102.487501mm,51.578623mm,Top,270.0
D101,69.637501mm,30.903623mm,Top,270.0
C101,70.987501mm,38.078623mm,Top,0.0
R102,68.762501mm,27.103623mm,Top,270.0
R101,67.787501mm,59.278623mm,Top,180.0
D102,72.162501mm,35.403623mm,Top,270.0
Y102,105.412501mm,43.178623mm,Top,180.0
U103,72.242501mm,27.303623mm,Top,0.0
R124,67.262501mm,44.153623mm,Top,0.0
R120,72.962501mm,41.428623mm,Top,270.0
R119,67.737501mm,42.753623mm,Top,0.0
R122,82.362501mm,26.178623mm,Top,180.0
R123,75.787501mm,27.003623mm,Top,270.0
R116,70.837501mm,42.703623mm,Top,0.0
R127,74.587501mm,28.228623mm,Top,270.0
R128,91.737501mm,55.328623mm,Top,0.0
L101,67.987501mm,55.378623mm,Top,90.0
D106,66.662501mm,40.653623mm,Top,270.0
D105,71.342501mm,40.478623mm,Top,270.0
D107,99.587501mm,26.228623mm,Top,180.0
D104,68.262501mm,40.653623mm,Top,270.0
D103,69.837501mm,40.628623mm,Top,270.0
C140,100.512501mm,27.753623mm,Top,180.0
C132,103.662501mm,40.228623mm,Top,90.0
C136,108.812501mm,43.053623mm,Top,90.0
C127,78.712501mm,55.353623mm,Top,0.0
C139,71.037501mm,59.178623mm,Top,90.0
C138,72.162501mm,59.178623mm,Top,90.0
C111,78.247501mm,26.233623mm,Top,0.0
C130,95.407501mm,55.178623mm,Top,0.0
C131,80.912501mm,59.553623mm,Top,270.0
C122,103.412501mm,46.303623mm,Top,90.0
C114,71.912501mm,31.703623mm,Top,270.0
C119,102.512501mm,40.228623mm,Top,90.0
C103,69.912501mm,44.503623mm,Top,180.0
C113,73.062501mm,31.503623mm,Top,90.0
C102,66.412501mm,55.553623mm,Top,270.0
C106,72.287501mm,29.553623mm,Top,0.0
C105,69.912501mm,27.303623mm,Top,90.0
C107,71.587501mm,57.153623mm,Top,0.0
U105,87.587501mm,40.703623mm,Top,90.0
U102,76.487501mm,58.953623mm,Top,270.0
R450,68.262501mm,22.459813mm,Top,270.0
C451,70.587501mm,22.459813mm,Top,90.0
C450,69.412501mm,22.459813mm,Top,90.0
J450,78.962501mm,16.359813mm,Top,180.0
R315,39.45mm,59.712499mm,Top,270.0
Q314,40.5mm,61.992499mm,Top,90.0
D305,41.975mm,38.482499mm,Top,270.0
R313,42.825mm,62.037499mm,Top,90.0
Q313,41.88mm,59.387499mm,Top,0.0
F300,39.4mm,67.037499mm,Top,90.0
D304,42.88mm,64.612499mm,Top,0.0
R309,31.875mm,35.697499mm,Top,90.0
R310,36.025mm,37.762499mm,Top,90.0
R306,57.2mm,36.972499mm,Top,270.0
C300,34.075mm,35.222499mm,Top,0.0
U303,34.7499mm,66.797499mm,Top,90.0
U300,35.1999mm,61.247499mm,Top,90.0
U304,53.175mm,30.747499mm,Top,0.0
U302,34.625mm,30.697499mm,Top,180.0
U301,42.65mm,30.697499mm,Top,0.0
R302,54.375mm,58.122499mm,Top,180.0
Q303,54.675mm,60.492499mm,Top,270.0
D300,49.975mm,60.022499mm,Top,90.0
R308,39.1327mm,38.898299mm,Top,0.0
R307,37.2mm,36.537499mm,Top,270.0
R305,51.875mm,48.797499mm,Top,270.0
R304,37.725mm,48.922499mm,Top,270.0
R303,45.375mm,61.522499mm,Top,0.0
R301,46.375mm,68.272499mm,Top,0.0
R300,46.35mm,66.847499mm,Top,0.0
Q310,55.4mm,53.197499mm,Top,90.0
Q309,48.35mm,53.197499mm,Top,90.0
Q308,55.2mm,44.597499mm,Top,270.0
Q307,48.25mm,44.597499mm,Top,270.0
Q306,34.35mm,44.597499mm,Top,270.0
Q305,34.35mm,53.197499mm,Top,90.0
Q311,41.3mm,53.197499mm,Top,90.0
Q312,41.3mm,44.597499mm,Top,270.0
Q304,45.35mm,59.277499mm,Top,90.0
Q302,49.475mm,67.592499mm,Top,270.0
Q301,52.925mm,67.592499mm,Top,270.0
Q300,56.475mm,67.592499mm,Top,270.0
D301,52.05mm,60.022499mm,Top,90.0
D302,57.425mm,60.122499mm,Top,90.0
D303,47.975mm,60.022499mm,Top,90.0
C308,44.15mm,67.822499mm,Top,90.0
C307,42.325mm,67.847499mm,Top,90.0
C306,45.5mm,64.222499mm,Top,270.0
C305,47.25mm,64.222499mm,Top,270.0
C304,49.0mm,64.222499mm,Top,270.0
C313,50.75mm,64.222499mm,Top,270.0
C312,52.5mm,64.222499mm,Top,270.0
C311,54.25mm,64.222499mm,Top,270.0
C310,56.0mm,64.222499mm,Top,270.0
C309,57.75mm,64.222499mm,Top,270.0
P480,57.999997mm,13.000004mm,Top,90.0
U480,55.304997mm,21.325004mm,Top,0.0
R480,61.874997mm,22.050004mm,Top,90.0
D480,59.174997mm,21.575004mm,Top,270.0
C482,57.649997mm,21.425004mm,Top,270.0
C481,60.699997mm,22.075004mm,Top,270.0
C480,61.224997mm,20.150004mm,Top,0.0
U471,99.012476mm,94.348425mm,Top,90.0
R474,100.612476mm,98.073425mm,Top,90.0
R473,100.812476mm,100.623425mm,Top,90.0
R472,98.962476mm,100.448425mm,Top,180.0
C474,98.612476mm,99.323425mm,Top,0.0
C473,99.087476mm,96.823425mm,Top,0.0
C472,98.612476mm,98.173425mm,Top,180.0
U470,99.137476mm,105.363425mm,Top,90.0
R471,98.962476mm,107.898425mm,Top,0.0
R470,98.962476mm,102.848425mm,Top,0.0
C471,98.812476mm,109.448425mm,Top,0.0
C470,98.687476mm,101.598425mm,Top,180.0
D411,66.786015mm,78.662891mm,Top,180.0
C413,70.416015mm,77.837891mm,Top,0.0
C412,75.166015mm,74.112891mm,Top,90.0
U410,70.641015mm,75.352891mm,Top,90.0
D416,64.616015mm,72.237891mm,Top,0.0
D418,67.491015mm,83.512891mm,Top,0.0
D414,75.591015mm,77.137891mm,Top,0.0
R413,72.841015mm,79.637891mm,Top,180.0
C411,77.691015mm,78.047891mm,Top,270.0
F410,67.866015mm,73.687891mm,Top,270.0
D413,63.366015mm,75.037891mm,Top,90.0
R410,70.216015mm,79.687891mm,Top,180.0
D412,65.568515mm,75.465391mm,Top,90.0
C410,77.216015mm,74.087891mm,Top,90.0
D417,73.241015mm,73.712891mm,Top,90.0
R411,74.416015mm,78.412891mm,Top,0.0
D410,75.666015mm,79.687891mm,Top,180.0
R420,76.712501mm,85.012499mm,Top,0.0
C429,97.587501mm,85.987499mm,Top,90.0
C427,79.462501mm,84.787499mm,Top,0.0
C428,99.487501mm,86.162499mm,Top,0.0
C423,81.437501mm,87.537499mm,Top,270.0
C421,85.737501mm,85.987499mm,Top,270.0
C422,83.512501mm,87.512499mm,Top,270.0
C424,79.387501mm,87.562499mm,Top,90.0
R421,88.037501mm,84.862499mm,Top,180.0
R422,96.462501mm,85.987499mm,Top,270.0
R423,99.462501mm,85.012499mm,Top,0.0
D420,98.987501mm,88.687499mm,Top,180.0
C420,85.812501mm,89.987499mm,Top,0.0
L420,76.887501mm,87.912499mm,Top,90.0
U420,91.437501mm,87.837499mm,Top,270.0
D421,112.662501mm,87.412499mm,Top,270.0
C425,101.762501mm,85.537499mm,Top,270.0
C426,109.737501mm,85.487499mm,Top,270.0
L421,105.737501mm,88.037499mm,Top,0.0
R430,95.368337mm,7.887501mm,Top,270.0
C431,98.818337mm,15.537501mm,Top,90.0
C430,98.818337mm,11.837501mm,Top,270.0
U430,95.568337mm,13.157501mm,Top,180.0
D430,97.788337mm,7.887501mm,Top,180.0
